Incident_Address,fines,missed_count,total_requests
"3909 Meadow Rd, Nashville, TN 37218, United States",0,1,1
"3909 Pepperwood Dr, Nashville, TN 37013, United States",0,1,1
3909 creekway ct,400,3,3
3909 kings ln,0,1,1
"391 Blackman Rd, Nashville, TN 37211, United States",0,1,1
"391 Ocala Dr, Nashville, TN 37211, United States",200,2,2
391 Wimpole Dr A,0,1,1
391 wimpole dr,0,1,1
3910 Abbott Martin Rd,200,2,2
3910 CAYLOR,400,3,8
"3910 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
"3910 Nevada Ave, Nashville, TN 37209, United States",0,1,1
"3910 Southview Dr, Nashville, TN 37218, United States",0,1,1
3910 Valley Rd,0,1,1
"3912 ABBOTT MARTIN RD, 37215",0,1,1
"3912 Flicker Dr, Nashville, TN 37218, United States",0,1,1
"3912 Harding Pl, Nashville, TN 37215, United States",0,1,1
"3912 Hobbs Rd, Nashville, TN 37215, United States",0,1,1
"3913 Drakes Branch Rd, Nashville, TN 37218, United States",200,2,2
"3913 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
3913 Tea Garden Way,0,1,1
3913 Vailwood Dr,0,1,1
"3914 Burrus St, Nashville, TN 37216, United States",0,1,1
"3914 Harding Pl, Nashville, TN 37215, United States",200,2,2
3914 creekside dr,0,1,1
"3915 Clarksville Pike, Nashville, TN 37218, United States",0,1,1
"3915 Estes Rd, Nashville, TN 37215, United States",0,1,1
"3915 Ivy Dr, Nashville, TN 37216, United States",0,1,1
3915 buena vista pike,0,1,1
3915 estes rd,200,2,2
3915 ivy dr,0,1,1
"3916 Caylor Dr, Nashville, TN 37215, United States",0,1,1
"3917 Creekside Dr, Nashville, TN 37211, United States",0,1,1
"3917 Flicker Dr, Nashville, TN 37218, United States",0,1,1
3917 Mallard Dr,200,2,2
"3917 Meadow Rd, Nashville, TN 37218, United States",0,1,1
"3917 WESTMONT AVE, 37215",600,4,4
"3917 Westmont Ave, Nashville, TN 37215, United States",0,1,1
3917 clarksville pike,0,1,1
3917 cross creek rd,0,1,1
"3918 Creekside Dr, Nashville, TN 37211, United States",0,1,1
"3919 Westmont Ave, Nashville, TN 37215, United States",0,1,1
"3920 Dorcas Dr, Nashville, TN 37215, United States",200,2,2
"3920 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
"3920 Keeley Dr, Nashville, TN 37211, United States",0,1,1
"3920 Meadow Rd, Nashville, TN 37218, United States",0,1,1
"3920 Wallace Ln, Nashville, TN 37215, United States",200,2,2
3920 meadow rd,0,1,1
"3921 Vailwood Dr, Nashville, TN 37215, United States",0,1,1
3921 Westmont Ave,0,1,1
"3923 Skyline Dr, Nashville, TN 37215, United States",0,1,1
3924 Augusta Dr,0,1,1
"3924 Caylor Dr, Nashville, TN 37215, United States",0,1,1
"3924 Lloyd Rd, Nashville, TN 37189, United States",0,1,1
"3924 Wallace Ln, Nashville, Tennessee, 37215",0,1,1
3924 lloyd rd,0,1,1
"3925 Atkins Dr, Nashville, TN 37211, United States",0,1,1
"3925 Stewarts Ln, Nashville, TN 37218, United States",0,1,1
3925 calumet dr,0,1,1
3925 woodlawn dr,0,1,1
"3926 Drakes Branch Rd, Nashville, TN 37218, United States",0,1,1
"3926 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
3926 Skyline Dr,0,1,1
3929 Stewarts Ln,1800,10,22
"3929 Stewarts Ln, Nashville, TN 37218, United States",600,4,4
"3929 Woodlawn Dr, Nashville, TN 37205, United States",0,1,1
"393 Wimpole Dr, Nashville, TN 37211, United States",0,1,1
3931 Clarksville Pike,0,1,1
"3931 Clarksville Pike, Nashville, TN 37218, United States",0,1,1
"3931 Dry Fork Rd, Nashville, TN 37189, United States",0,1,1
3932 lloyd rd,0,1,1
3933 CLARKSVILLE PIKE,0,1,1
"3933 Clarksville Pike, Nashville, TN 37218, United States",0,1,1
"3935 STEWARTS LN, 37218",0,1,1
"3935 Stewarts Ln, Nashville, TN 37218, United States",600,4,4
"3936 Pepperwood Dr, Nashville, TN 37013, United States",0,1,1
3936 calumet dr,200,2,2
"3937 Dry Fork Rd, Nashville, TN 37189, United States",400,3,3
"3937 Dry Fork Rd, Whites Creek, Tennessee, 37189",200,2,2
"3937 Pepperwood Dr, Nashville, TN 37013, United States",0,1,1
"394 Normandy Cir, Nashville, TN 37209, United States",200,2,2
3940 pheasant dr,0,1,1
"3942 Creekside Dr, Nashville, TN 37211, United States",0,1,1
"3943 Dry Fork Rd, Nashville, TN 37189, United States",1000,6,6
"3944 Hydesdale Ln, Nashville, TN 37218, United States",0,1,1
"3945 Stewarts Ln, Nashville, TN 37218, United States",0,1,1
"3946 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
"3947 Clifton Ave, Nashville, Tennessee, 37209",200,2,2
"3947 Dry Fork Rd, Nashville, TN 37189, United States",0,1,1
"3947 Keeley Dr, Nashville, TN 37211, United States",200,2,2
"3947 Pheasant Dr, Nashville, TN 37218, United States",0,1,1
"395 BREWER DR, 37211",0,1,1
"3950 E Ridge Dr, Nashville, TN 37211, United States",0,1,1
"3951 Clifton Ave, Nashville, TN 37209, United States",200,2,2
"3951 Keeley Dr, Nashville, TN 37211, United States",0,1,1
"3952 Keeley Dr, Nashville, TN 37211, United States",0,1,1
"3959 Kings Ln, Nashville, TN 37218, United States",0,1,1
3968 atkins dr,0,1,1
"397 GLEN WEST DR, 37215",200,2,2
"397 Glen West Drive, Nashville, TN 37215, United States",0,1,1
"3984 Taylor Rd, Nashville, TN 37211, United States",0,1,1
399 glen west dr,200,2,2
"40 Park Crescent Cir, Nashville, TN 37215, United States",0,1,1
"40 Shepard St, Nashville, TN 37210, United States",0,1,1
"40 Shepard St, Nashville, Tennessee, 37210",0,1,1
"400 Benzing Rd, Nashville, TN 37013, United States",0,1,1
"400 Cedarvalley Dr, Nashville, TN 37211, United States",0,1,1
"400 E Trinity Ln, Nashville, TN 37207, United States",0,1,1
400 Ewing Dr,0,1,1
"400 Fieldcrest Dr, Nashville, TN 37211, United States",0,1,1
"400 INDIAN TRL, 37115",0,1,1
"400 Lanier Dr, Nashville, TN 37115, United States",0,1,1
"400 Maple St, Nashville, TN 37115, United States",0,1,1
"400 Nesbitt Ln, Madison, Tennessee, 37115",0,1,4
"400 Nesbitt Ln, Nashville, TN 37115, United States",400,3,3
"400 SUMMIT RIDGE PL, 37215",0,1,1
"400 Shoreline Cir, Nashville, TN 37013, United States",0,1,1
"400 Woodmont Hall Pl, Nashville, TN 37205, United States",0,1,1
400 ewing dr,0,1,1
400 lorna dr,400,3,3
"4000 Anderson Rd, Nashville, TN 37217, United States",0,1,1
"4000 Boyd Dr, Nashville, TN 37218, United States",0,1,1
4000 Calumet DR,0,1,1
"4000 Dorcas Dr, Nashville, TN 37215, United States",0,1,1
"4000 Murfreesboro Pike, Nashville, TN 37013, United States",0,1,1
4001 Anderson Rd 142,0,1,1
"4001 Anderson Rd, Nashville, TN 37217, United States",200,2,2
"4001 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
"4001 Dakota Ave, Nashville, TN 37209, United States",0,1,1
"4001 Fairview Dr, Nashville, TN 37218, United States",0,1,1
"4001 Harding Pl, Nashville, TN 37215, United States",0,1,1
"4001 Kennedy Ave, Nashville, TN 37216, United States",200,2,2
"4001 Nebraska Ave, Nashville, TN 37209, United States",0,1,1
"4001 Pepperwood Dr, Nashville, TN 37013, United States",0,1,1
"4001 Wallace Ln, Nashville, TN 37215, United States",0,1,1
4001 anderson rd,0,1,1
"4003 Copeland Dr, Nashville, TN 37215, United States",200,2,6
"4003 Dorcas Dr, Nashville, TN 37215, United States",0,1,1
"4003 Harding Pl, Nashville, TN 37211, United States",0,1,1
"4003 Tucker Rd, Nashville, TN 37218, United States",0,1,1
"4004 Alameda St, Nashville, TN 37209, United States",200,2,1
4004 Harding Pl,0,1,1
"4004 Harding Pl, Nashville, TN 37215, United States",0,1,1
4004 Kennedy Ave,0,1,1
"4004 Kennedy Ave, Nashville, TN 37216, United States",0,1,1
"4004 Tucker Rd, Nashville, TN 37218, United States",0,1,1
"4004 Vailwood Dr, Nashville, TN 37215, United States",0,1,1
"4005 Boyd Dr, Nashville, TN 37218, United States",0,1,1
"4005 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
"4005 Iroquois Ave, Nashville, TN 37205, United States",0,1,1
4005 LANCASHIRE DR,0,1,1
"4005 Meadow Hill Dr, Nashville, TN 37218, United States",0,1,1
"4006 Boyd Dr, Nashville, TN 37218, United States",0,1,1
"4006 Kennedy Ave, Nashville, TN 37216, United States",0,1,1
"4006 Nebraska Ave, Nashville, TN 37209, United States",0,1,1
"4006 Wallace Ln, Nashville, TN 37215, United States",0,1,1
"4007 Copeland Dr, Nashville, TN 37215, United States",0,1,1
"4007 Elkins Ave, Nashville, TN 37209, United States",0,1,1
4007 General Bate Dr,0,1,1
"4007 HARDING PL, 37215",0,1,1
"4007 Michigan Ave, Nashville, TN 37209, United States",0,1,1
"4007 Vailwood Dr, Nashville, TN 37215, United States",0,1,1
4007 michigan ave B,0,1,1
4007 wallace ln,0,1,1
"4008 Calumet Dr, Antioch, Tennessee, 37013",0,1,1
"4008 Dorcas Dr, Nashville, TN 37215, United States",0,1,1
4008 Dorcas dr,0,1,1
"4008 Graybar Ct, Nashville, TN 37215, United States",0,1,1
"4008 IROQUOIS AVE, 37205",0,1,1
4008 Nevada Ave,0,1,1
"4008 Tucker Rd, Nashville, TN 37218, United States",0,1,1
4008 clifton ave,0,1,1
4008 pineorchard pl,0,1,1
"4009 Copeland Dr, Nashville, TN 37215, United States",0,1,1
4009 Kennedy Ave,0,1,1
"4009 Lancashire Dr, Nashville, TN 37013, United States",0,1,1
4009 tea garden way,0,1,1
"401 Acklen Park Dr, Nashville, Tennessee, 37205",0,1,1
"401 Amquiwood Ct, Nashville, TN 37115, United States",0,1,1
"401 Avoca Ave, Nashville, Tennessee, 37203",0,1,1
"401 Bowling Ave, Nashville, TN 37205, United States",0,1,1
"401 Cottonwood Dr, Nashville, Tennessee, 37214",0,1,1
"401 Dunailie Dr, Nashville, TN 37217, United States",0,1,1
"401 Josephine Ct, Nashville, TN 37013, United States",200,2,2
"401 Kingview Dr, Nashville, TN 37218, United States",0,1,1
"401 Lovell St, Nashville, TN 37209, United States",200,2,2
401 Mcadoo Ave,0,1,1
"401 Mcadoo Ave, Nashville, TN 37205, United States",0,1,1
"401 Nesbitt Ln, Madison, Tennessee, 37115",0,1,1
"401 S 11th St, Nashville, TN 37206, United States",0,1,1
"401 ST FRANCIS AVE, 37205",0,1,1
"401 Springtime Ct, Antioch, TN 37013, USA",200,2,2
"401 Theresa Ave, Nashville, TN 37205, United States",0,1,1
401 Village Hall Pl,0,1,1
"401 Woodberry Dr, Nashville, TN 37214, United States",0,1,1
"4010 Colorado Ave, Nashville, TN 37209, United States",0,1,1
"4010 Graybar Ct, Nashville, TN 37215, United States",200,2,2
"4010 Murphy Rd, Nashville, TN 37209, United States",0,1,1
"4010 Tucker Rd, Nashville, TN 37218, United States",0,1,1
"4010 Whites Creek Pike, Nashville, TN 37189, United States",0,1,4
"4011 Cedar Cir, Nashville, TN 37218, United States",0,1,1
4011 HARDING PL,0,1,1
"4011 Harding Pl, Nashville, TN 37211, United States",0,1,1
"4011 Ivy Dr, Nashville, TN 37216, United States",0,1,1
"4011 Murray Pl, Nashville, TN 37216, United States",0,1,1
"4012 Graybar Ct, Nashville, TN 37215, United States",0,1,1
4012 Tea garden way,200,2,2
"4012 Tucker Rd, Nashville, TN 37218, United States",0,1,1
4012 W Hamilton Rd,0,1,1
"4013 Copeland Dr, Nashville, TN 37215, United States",200,2,2
4013 General Bate Dr,0,1,1
"4013 Kings Cir, Nashville, TN 37218, United States",0,1,1
4013 LANCASHIRE DR,0,1,1
4013 general bate dr,0,1,1
"4014 Dorcas Dr, Nashville, TN 37215, United States",200,2,2
4014 Graybar Ct,0,1,1
4014 INDIANA AVE,200,2,2
4014 Indiana Ave,200,2,2
"4014 Ivy Dr, Nashville, TN 37216, United States",0,1,1
4014 Kennedy Ave A,0,1,1
4014 ashland city hwy,0,1,1
4014 graybar ct,0,1,1
4014 indiana ave,0,1,1
4015 Dorcas Dr A,0,1,1
4015 Dorcas Dr B,0,1,1
"4015 Graybar Court, Nashville, TN 37215, United States",0,1,1
4015 Graybar Ct,400,3,3
"4015 Graybar Ct, Nashville, TN 37215, United States",200,2,2
"4015 MURRAY PL, 37216",0,1,1
4015 Meadow Rd,0,1,1
"4015 Murray Pl, Nashville, TN 37216, United States",0,1,1
"4016 Alicia Ln, Nashville, TN 37013, United States",0,1,1
4016 CALUMET DR,0,1,1
"4016 Enchanted Way, Nashville, TN 37218, United States",0,1,1
4016 Estes Rd,0,1,1
4016 estes rd,200,2,2
"4017 Drakes Branch Rd, Nashville, TN 37218, United States",200,2,6
"4017 Enchanted Way, Nashville, TN 37218, United States",0,1,1
"4017 Estes Rd, Nashville, TN 37215, United States",0,1,1
4017 Graybar Ct,0,1,1
"4017 Graybar Ct, Nashville, TN 37215, United States",200,2,2
4017 Ivy Dr,0,1,1
"4017 Wallace Ln, Nashville, TN 37215, United States",0,1,1
"4018 Graybar Ct, Nashville, TN 37215, United States",200,2,2
"4018 Shufeld Ct, Nashville, TN 37013, United States",600,4,4
4018 aberdeen rd,0,1,1
4018 shufeld ct,0,1,1
4019 Shufeld Ct,0,1,1
"402 Larkway Ct, Nashville, TN 37211, United States",0,1,1
"402 S 16th St, Nashville, TN 37206, United States",400,3,3
402 lakehurst dr,0,1,1
"4020 Dorcas Dr, Nashville, TN 37215, United States",0,1,1
"4020 Estes Rd, Nashville, TN 37215, United States",0,1,1
"4020 Graybar Ct, Nashville, TN 37215, United States",0,1,1
"4020 Shufeld Ct, Nashville, TN 37013, United States",0,1,1
"4020 Utah Ave, Nashville, TN 37209, United States",0,1,1
"4020 Woodlawn Dr, Nashville, TN 37205, United States",0,1,1
4020 calumet dr,0,1,1
4020 drakes branch rd,0,1,1
4020 utah ave,0,1,1
4021 ALBERT DR,0,1,1
4021 Utah Ave,0,1,1
"4022 Colorado Ave, Nashville, TN 37209, United States",200,2,2
"4022 Dorcas Dr, Nashville, TN 37215, United States",200,2,2
"4022 Graybar Ct, Nashville, TN 37215, United States",0,1,1
"4022 Sneed Rd, Nashville, TN 37215, United States",0,1,1
"4022 Woodlawn Dr, Nashville, TN 37205, United States",0,1,1
"4022 Woodlawn Dr, Nashville, Tennessee, 37205",200,2,2
4023 Nebraska Ave,0,1,1
"4023 Nebraska Ave, Nashville, TN 37209, United States",0,1,1
4024 Navaho Trl,0,1,1
"4024 STEWARTS LN, 37218",0,1,1
"4024 Stewarts Ln, Nashville, TN 37218, United States",1400,8,20
"4024 Stewarts Ln, Nashville, Tennessee, 37218",0,1,1
"4024 Woodmont Blvd, Nashville, TN 37205, United States",0,1,1
4024 woodmont blvd A,200,2,2
"4025 Ashland City Hwy, Nashville, TN 37218, United States",0,1,1
"4025 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
4025 Meadow hill Dr,0,1,1
"4026 Coleridge Dr, Nashville, TN 37013, United States",0,1,1
"4026 Woodmont Blvd, Nashville, TN 37205, United States",0,1,1
"4027 Clarksville Pike, Nashville, TN 37218, United States",0,1,1
4028 Clarksville Pike,200,2,2
"4028 Clarksville Pike, Nashville, TN 37218, United States",0,1,1
"4028 Lancashire Dr, Nashville, TN 37013, United States",200,2,2
4028 Lavergne Couchville Pike,0,1,1
4029 BUENA VISTA PIKE,0,1,1
"4029 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
"4029 Calumet Dr, Nashville, TN 37013, United States",0,1,1
"4029 Graybar Court, Nashville, TN 37215, United States",0,1,1
4029 Graybar Ct,600,4,4
"4029 Graybar Ct, Nashville, TN 37215, United States",400,3,3
4029 Lancashire Dr,0,1,1
4029 westlawn dr,0,1,1
403 Hart Ave,0,1,1
403 MCKEIGE CT,400,3,3
"403 Merritt Ave, Nashville, TN 37203, USA",0,1,1
403 Woodmont Hall Pl,0,1,4
403 charlesgate ct,0,1,1
403 clairton ct,0,1,1
403 matthews ct,0,1,1
403 w trinity ln,0,1,1
"4031 LEALAND LN, 37204",0,1,1
"4031 Whites Creek Pike, Nashville, TN 37189, United States",0,1,1
"4031 Woodmont Blvd, Nashville, Tennessee, 37205",0,1,1
"4032 Longfellow Dr, Nashville, Tennessee, 37214",0,1,1
"4032 Stewarts Ln, Nashville, TN 37218, United States",200,2,6
4032 scotwood dr,0,1,1
"4033 Navaho Trail, Nashville, TN 37211, United States",0,1,1
4035 Boyd Dr,0,1,1
"4035 Whites Creek Pike, Nashville, TN 37189, United States",0,1,1
4036 Sneed Rd,0,1,1
4036 coleridge dr,0,1,1
4038 ESTES RD,0,1,1
"404 Annex Ave, Nashville, TN 37209, United States",0,1,1
"404 Benzing Rd, Nashville, TN 37013, United States",0,1,1
404 Bowling Ave A,0,1,1
"404 CLAYMILLE CT, 37207",200,2,6
"404 Claymille Ct, Nashville, TN 37207, United States",200,2,2
"404 E Trinity Ln, Nashville, TN 37207, United States",0,1,1
"404 Edencrest Ct, Nashville, TN 37013, United States",0,1,1
"404 Glenpark Dr, Nashville, TN 37217, United States",0,1,1
"404 Josephine Ct, Nashville, TN 37013, United States",200,2,2
"404 Normandy Cir, Nashville, TN 37209, United States",0,1,1
"404 W Hillwood Dr, Nashville, TN 37205, United States",200,2,2
404 WINDSOR CT,0,1,1
"404 Westchester Dr, Nashville, TN 37115, United States",200,2,2
"4040 Ames Dr, Nashville, TN 37218, United States",0,1,1
"4041 Kings Cir, Nashville, TN 37218, United States",0,1,1
"4041 Meadow Hill Dr, Nashville, TN 37218, United States",0,1,1
4045 Keeley Dr,0,1,1
"4045 Longfellow Dr, Nashville, TN 37214, United States",0,1,1
"4045 Meadow Hill Dr, Nashville, TN 37218, United States",0,1,1
4045 meadow hill dr,0,1,1
"4048 Longfellow Dr, Nashville, TN 37214, United States",0,1,1
4049 Meadow Hill Dr,0,1,1
4049 Moss Rd.,600,4,4
4049 lealand ln,0,1,1
"405 33rd Ave N, Nashville, TN 37209, United States",0,1,1
"405 Ashby Pl, Nashville, TN 37013, United States",0,1,1
"405 Barrett Rd, Nashville, TN 37211, United States",0,1,1
"405 Claymille Ct, Nashville, TN 37207, United States",0,1,1
"405 Cottonwood Dr, Nashville, TN 37214, United States",0,1,1
"405 Ebony Dr, Nashville, TN 37214, United States",0,1,1
"405 Farris Ave, Nashville, TN 37115, United States",0,1,1
"405 Hart Ave, Nashville, TN 37206, United States",0,1,1
"405 Hillwood Blvd, Nashville, TN 37205, United States",200,2,2
405 London Ct,0,1,1
405 Page Rd,0,1,1
405 S 17th St,0,1,1
405 Terrapin Trl,0,1,1
405 Toney RD,0,1,1
"405 Toney Rd, Nashville, TN 37207, United States",0,1,1
"405 Treyburn Ct, Nashville, TN 37221, United States",0,1,1
"405 Wayside Ct, Nashville, TN 37205, United States",0,1,1
"405 Wilsonia Ave, Nashville, TN 37205, United States",0,1,1
405 brook hollow rd,0,1,1
405 calumet ct,0,1,1
405 greenway ave,0,1,1
"4050 Meadow Hill Dr, Nashville, TN 37218, United States",200,2,2
4051 kings cir,0,1,1
"4053 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
"4053 Darlene Dr, Nashville, TN 37013, United States",0,1,1
"4055 Boyd Dr, Nashville, TN 37218, United States",0,1,1
"4057 Buena Vista Pike, Nashville, TN 37218, United States",400,3,3
"4057 Hollis Hill Dr, Nashville, TN 37211, United States",0,1,1
"406 Bunkerhill Dr, Nashville, TN 37217, United States",200,2,2
"406 Rudolph Ave, Nashville, TN 37206, United States",0,1,1
406 chesterfield ave,0,1,1
4061 Meadow Hill Dr,0,1,1
"407 Buchanan St, Nashville, TN 37208, United States",0,1,1
"407 Houston St, Nashville, TN 37203, United States",400,3,8
"407 LANIER DR, 37115",0,1,1
"407 Lanier Dr, Nashville, TN 37115, United States",200,2,2
"407 Lemont Dr, Nashville, TN 37216, United States",200,2,2
"407 Mc Donald Dr, Nashville, TN 37217, United States",0,1,1
"407 Merritt Ave, Nashville, TN 37203, United States",0,1,1
407 Page Rd,0,1,1
"407 Page Rd, Nashville, TN 37205, United States",0,1,1
"407 S 14th St, Nashville, TN 37206, United States",0,1,1
407 Village Hall Pl,0,1,1
"407 Woodmont Hall Pl, Nashville, TN 37205, United States",0,1,1
407 chesterfield ave,0,1,1
407 huntington ridge dr,0,1,1
407 mciver st,0,1,1
407 page rd,0,1,1
"4076 Pineorchard Pl, Antioch, Tennessee, 37013",0,1,1
"408 Acklen Park Dr, Nashville, TN 37205, United States",0,1,1
"408 Amquiwood Ct, Nashville, TN 37115, United States",200,2,2
"408 Cedarview Dr, Nashville, TN 37211, United States",0,1,1
"408 Chadwell Dr, Nashville, TN 37115, United States",0,1,1
"408 Claymille Ct, Nashville, TN 37207, United States",600,4,4
"408 Elysian Fields Rd, Nashville, TN 37211, United States",0,1,1
408 Gregg Ct,200,2,2
"408 Harrell Ct, Nashville, TN 37214, United States",0,1,1
"408 Indian Trl, Madison, Tennessee, 37115",0,1,1
"408 Lancaster Ave, Nashville, TN 37212, United States",0,1,1
"408 Loudon Pl, Brentwood, TN 37027, United States",0,1,1
408 N Wilson Blvd,0,1,1
"408 New Overlook Ct, Nashville, TN 37013, United States",0,1,1
"408 Owendale Dr, Nashville, TN 37013, United States",0,1,1
408 Patina Cir,0,1,1
408 Rudolph Ave,0,1,1
408 Taylor St,0,1,1
408 Village Hall Pl,0,1,1
"408 Wanda Dr, Nashville, TN 37214, United States",0,1,1
408 spence ln,0,1,1
4080 Kings Ln,600,4,1
"4084 Kings Ln, Nashville, TN 37218, United States",0,1,1
4085 Buena Vista Pike,200,2,2
"4085 Buena Vista Pike, Nashville, TN 37218, United States",0,1,1
"4088 Hollis Hill Dr, Nashville, TN 37211, United States",200,2,2
"4088 Kings Ln, Nashville, TN 37218, United States",0,1,1
4088 PineOrchard Pl,200,2,2
409 32nd ave s,0,1,1
"409 33rd Ave N, Nashville, TN 37209, United States",200,2,2
"409 American Rd, Nashville, Tennessee, 37209",0,1,1
409 Arrowwood Dr,0,1,1
409 Avondale Dr,0,1,1
409 Brook Hollow Rd,0,1,1
"409 Brook Hollow Rd, Nashville, TN 37205, United States",0,1,1
"409 Chesterfield Ave, Nashville, TN 37212, United States",0,1,1
"409 Claymille Ct, Nashville, TN 37207, United States",400,3,3
"409 Davidson Rd, Nashville, TN 37205, United States",0,1,1
"409 Donelson Pike, Nashville, TN 37214, United States",0,1,1
409 Foothill Dr B,0,1,1
409 McIver St B,200,2,2
"409 Myrtle St, Nashville, TN 37206, United States",0,1,1
"409 Owendale Dr, Nashville, TN 37013, United States",0,1,1
"409 Port Dr, Nashville, TN 37115, United States",0,1,1
"409 Williams Ave, Nashville, TN 37115, United States",0,1,1
